5:13	96
6:13	85
7:13	90
8:13	93
9:13	96
10:13	95
11:13	89
12:13	83
13:13	77
14:13	80
15:13	81
16:13	78
17:13	84
18:13	84
19:13	72
20:13	0
21:13	0
22:13	0
23:13	0
0:13	0
1:13	0
2:13	0
3:13	0
4:13	0
5:13	0
6:13	0
7:13	0
8:13	0
9:13	0
10:13	0
11:13	0
12:13	0
13:13	0
14:13	0
15:13	0
16:13	0
17:13	0
18:13	0
19:13	0
20:13	0
21:13	0
22:13	0
23:13	0
0:13	0
1:13	0
2:13	0
3:13	0
4:13	0
5:13	0
6:13	0
7:13	0
8:13	0
9:13	0
10:13	0
11:13	0
12:13	0
13:13	0
14:13	0
15:13	0
16:13	0
17:13	0
18:13	0
19:13	0
20:13	0
21:13	0
22:13	0
23:13	0
0:13	0
1:13	0
2:13	0
3:13	0
4:13	0
5:13	0
6:13	0
7:13	0
8:13	0
9:13	0
10:13	0
11:13	0
12:13	0
13:13	0
14:13	0
15:13	0
16:13	0
17:13	0
18:13	0
19:13	0
20:13	0
21:13	0
22:13	0
23:13	89
0:13	101
1:13	102
2:13	98
3:13	106
4:13	103
5:13	100
6:13	103
7:13	103
8:13	103
9:13	100
10:13	104
11:13	105
12:13	99
13:13	101
14:13	108
15:13	106
16:13	100
17:13	107
18:13	107
19:13	103
20:13	103
21:13	104
22:13	105
23:13	108
0:13	107
1:13	108
2:13	107
3:13	108
4:13	104
5:13	109
6:13	104
7:13	106
8:13	108
9:13	93
10:13	106
11:13	107
12:13	106
13:13	107
14:13	111
15:13	104
16:13	104
17:13	102
18:13	104
19:13	102
20:13	106
21:13	107
22:13	113
23:13	108
0:13	110
1:13	109
2:13	109
3:13	108
4:13	107
5:13	103
6:13	102
7:13	103
8:13	106
9:13	102
10:13	103
11:13	102
12:13	104
13:13	100
14:13	102
15:13	95
16:13	96
17:13	96
18:13	95
19:13	0
20:13	0
21:13	0
22:13	47
23:13	61
0:13	41
1:13	40
2:13	41
3:13	42
4:13	42
5:13	45
6:13	45
7:13	55
8:13	53
9:13	45
10:13	0
11:13	0
12:13	0
13:13	0
14:13	0
15:13	0
16:13	0
17:13	0
18:13	0
19:13	0
20:13	84
21:13	81
22:13	84
23:13	86
0:13	86
1:13	76
2:13	72
3:13	79
4:13	72
5:13	71
6:13	97
7:13	101
8:13	100
9:13	101
10:13	104
11:13	101
12:13	104
13:13	108
14:13	109
15:13	106
16:13	109
17:13	104
18:13	104
19:13	104
20:13	100
21:13	103
22:13	102
23:13	103
0:13	102
1:13	99
2:13	100
3:13	99
4:13	107
5:13	102
6:13	104
7:13	104
8:13	106
9:13	102
10:13	105
11:13	104
12:13	106
13:13	106
14:13	105
15:13	111
16:13	110
17:13	110
18:13	107
19:13	112
20:13	108
21:13	107
22:13	106
23:13	106
0:13	108
1:13	106
2:13	108
3:13	109
4:13	105
5:13	106
6:13	99
7:13	91
8:13	92
9:13	91
10:13	81
11:13	77
12:13	92
13:13	83
14:13	90
15:13	93
16:13	98
17:13	100
18:13	70
19:13	73
20:13	68
21:13	0
22:13	0
23:13	0
0:13	0
1:13	0
2:13	0
3:13	0
4:13	0
5:13	0
6:13	0
7:13	0
8:13	0
9:13	0
10:13	0
11:13	0
12:13	0
13:13	0
14:13	0
15:13	0
16:13	0
17:13	0
18:13	0
19:13	0
20:13	0
21:13	0
22:13	0
23:13	0
0:13	95
1:13	100
2:13	101
3:13	100
4:13	100
5:13	100
6:13	99
7:13	101
8:13	99
9:13	94
10:13	102
11:13	99
12:13	101
13:13	95
14:13	96
15:13	96
16:13	98
17:13	99
18:13	98
19:13	98
20:13	101
21:13	99
22:13	96
23:13	97
0:13	94
1:13	98
2:13	99
3:13	98
4:13	98
5:13	94
6:13	91
7:13	95
8:13	94
9:13	97
10:13	96
11:13	96
12:13	98
13:13	103
14:13	102
15:13	100
16:13	100
17:13	100
18:13	100
19:13	102
20:13	99
21:13	102
22:13	101
23:13	97
0:13	99
1:13	99
2:13	98
3:13	100
4:13	97
5:13	99
6:13	102
7:13	98
8:13	99
9:13	98
10:13	100
11:13	99
12:13	97
13:13	103
14:13	99
15:13	100
16:13	101
17:13	98
18:13	90
19:13	84
20:13	94
21:13	92
22:13	92
23:13	88
0:13	94
1:13	92
2:13	90
3:13	96
4:13	96
5:13	92
6:13	79
7:13	0
8:13	0
9:13	0
10:13	0
11:13	0
12:13	0
13:13	0
14:13	0
15:13	0
16:13	0
17:13	0
18:13	0
19:13	0
20:13	0
21:13	0
22:13	0
23:13	0
0:13	0
1:13	0
2:13	0
3:13	0
4:13	0
5:13	0
6:13	0
7:13	0
8:13	0
9:13	0
10:13	0
11:13	0
12:13	0
13:13	0
14:13	0
15:13	0
16:13	0
17:13	0
18:13	0
19:13	0
20:13	0
21:13	0
22:13	0
23:13	95
0:13	94
1:13	94
2:13	93
3:13	92
4:13	91
5:13	93
6:13	91
7:13	91
8:13	94
9:13	90
10:13	93
11:13	95
12:13	93
13:13	94
14:13	95
15:13	94
16:13	94
17:13	94
18:13	95
19:13	94
20:13	94
21:13	94
22:13	93
23:13	95
0:13	93
1:13	93
2:13	94
3:13	93
4:13	93
5:13	95
6:13	96
7:13	94
8:13	96
9:13	93
10:13	92
11:13	94
12:13	95
13:13	90
14:13	94
15:13	92
16:13	94
17:13	92
18:13	102
19:13	98
20:13	102
21:13	102
22:13	97
23:13	100
0:13	98
1:13	99
2:13	101
3:13	100
4:13	101
5:13	100
6:13	100
7:13	101
8:13	99
9:13	99
10:13	99
11:13	96
12:13	101
13:13	101
14:13	100
15:13	101
16:13	100
17:13	100
18:13	99
19:13	98
20:13	100
21:13	101
22:13	100
23:13	92
0:13	92
1:13	93
2:13	87
3:13	84
4:13	84
5:13	84
6:13	85
7:13	85
8:13	83
9:13	68
10:13	73
11:13	41
12:13	0
13:13	0
14:13	0
15:13	0
16:13	0
17:13	0
18:13	0
19:13	0
20:13	0
21:13	0
22:13	0
23:13	0
0:13	0
1:13	0
2:13	0
3:13	0
4:13	0
5:13	0
6:13	0
7:13	0
8:13	0
9:13	0
10:13	0
11:13	0
12:13	0
13:13	0
14:13	0
15:13	0
16:13	0
17:13	0
18:13	0
19:13	0
20:13	0
21:13	0
22:13	0
23:13	0
0:13	0
1:13	0
2:13	0
3:13	0
4:13	0
5:13	0
6:13	0
7:13	0
8:13	0
9:13	0
10:13	0
11:13	0
12:13	0
13:13	0
14:13	0
15:13	0
16:13	0
17:13	0
18:13	0
19:13	0
20:13	0
21:13	0
22:13	0
23:13	0
0:13	0
1:13	0
2:13	0
3:13	0
4:13	0
5:13	0
6:13	0
7:13	0
8:13	0
9:13	0
10:13	0
11:13	0
12:13	0
13:13	0
14:13	0
15:13	0
16:13	0
17:13	0
18:13	0
19:13	0
20:13	0
21:13	0
22:13	0
23:13	0
0:13	0
1:13	0
2:13	0
3:13	0
4:13	0
5:13	0
6:13	0
7:13	0
8:13	0
9:13	0
10:13	0
11:13	0
12:13	0
13:13	0
14:13	0
15:13	0
16:13	0
17:13	0
18:13	0
19:13	23
20:13	99
21:13	99
22:13	100
23:13	102
0:13	101
1:13	100
2:13	99
3:13	99
4:13	99
5:13	99
6:13	98
7:13	101
8:13	99
9:13	100
10:13	104
11:13	104
12:13	106
13:13	105
14:13	104
15:13	106
16:13	107
17:13	111
18:13	109
19:13	107
20:13	108
21:13	106
22:13	107
23:13	108
0:13	109
1:13	109
2:13	105
3:13	106
4:13	102
5:13	103
6:13	102
7:13	102
8:13	102
9:13	97
10:13	82
11:13	0
12:13	0
13:13	0
14:13	0
15:13	0
16:13	50
17:13	95
18:13	97
19:13	97
20:13	95
21:13	98
22:13	96
23:13	96
0:13	95
1:13	94
2:13	100
3:13	93
4:13	98
5:13	94
6:13	93
7:13	94
8:13	97
9:13	97
10:13	94
11:13	96
12:13	95
13:13	96
14:13	97
15:13	94
16:13	95
17:13	98
18:13	95
19:13	98
20:13	93
21:13	96
22:13	96
23:13	95
0:13	104
1:13	96
2:13	93
3:13	99
4:13	94
5:13	95
6:13	98
7:13	83
8:13	37
9:13	0
10:13	0
11:13	0
12:13	0
13:13	0
14:13	0
15:13	0
16:13	0
17:13	0
18:13	0
19:13	0
20:13	0
21:13	0
22:13	0
23:13	0
0:13	0
1:13	99
2:13	98
3:13	102
4:13	100
5:13	103
6:13	101
7:13	101
8:13	100
9:13	100
10:13	101
11:13	101
12:13	99
13:13	98
14:13	99
15:13	99
16:13	100
17:13	100
18:13	99
19:13	99
20:13	100
21:13	99
22:13	99
23:13	100
0:13	99
1:13	99
2:13	99
3:13	98
4:13	99
5:13	99
6:13	101
7:13	87
8:13	87
9:13	90
10:13	87
11:13	89
12:13	88
13:13	90
14:13	85
15:13	88
16:13	88
17:13	91
18:13	87
19:13	89
20:13	89
21:13	86
22:13	86
23:13	87
0:13	87
1:13	87
2:13	89
3:13	88
4:13	88
5:13	84
6:13	89
7:13	90
8:13	87
9:13	88
10:13	89
11:13	87
12:13	89
13:13	88
14:13	88
15:13	82
16:13	87
17:13	86
18:13	90
19:13	86
20:13	86
21:13	87
22:13	86
23:13	88
0:13	89
1:13	88
2:13	81
3:13	86
4:13	87
5:13	88
6:13	85
7:13	81
8:13	86
9:13	85
10:13	88
11:13	86
12:13	85
13:13	89
14:13	91
15:13	0
16:13	0
17:13	0
18:13	0
19:13	0
20:13	0
21:13	0
22:13	0
23:13	0
0:13	0
1:13	0
2:13	0
3:13	0
4:13	0
5:13	0
6:13	0
7:13	0
8:13	0
9:13	0
10:13	0
11:13	0
12:13	0
13:13	0
14:13	0
15:13	0
16:13	0
17:13	0
18:13	0
19:13	0
20:13	0
21:13	0
22:13	0
23:13	0
0:13	0
1:13	0
2:13	0
3:13	0
4:13	0
5:13	0
6:13	0
7:13	0
8:13	0
9:13	0
10:13	0
11:13	0
12:13	0
13:13	0
14:13	0
15:13	0
16:13	0
17:13	0
18:13	0
19:13	0
20:13	0
21:13	0
22:13	0
23:13	0
0:13	0
1:13	0
2:13	0
3:13	0
4:13	0
5:13	0
6:13	0
7:13	0
8:13	0
9:13	0
10:13	0
11:13	0
12:13	0
13:13	0
14:13	0
15:13	0
16:13	0
17:13	0
18:13	0
19:13	0
20:13	0
21:13	91
22:13	91
23:13	89
0:13	93
1:13	93
2:13	95
3:13	91
4:13	93
5:13	93
6:13	93
7:13	93
8:13	94
9:13	92
10:13	89
11:13	90
12:13	92
13:13	89
14:13	91
15:13	91
16:13	91
17:13	95
18:13	91
19:13	90
20:13	93
21:13	92
22:13	92
23:13	94
0:13	92
1:13	92
2:13	91
3:13	92
4:13	91
5:13	88
6:13	91
7:13	93
8:13	89
9:13	87
10:13	87
11:13	86
12:13	86
13:13	85
14:13	82
15:13	89
16:13	88
17:13	85
18:13	87
19:13	87
20:13	87
21:13	85
22:13	86
23:13	85
0:13	85
1:13	90
2:13	87
3:13	86
4:13	86
5:13	86
6:13	87
7:13	87
8:13	92
9:13	91
10:13	92
11:13	91
12:13	90
13:13	89
14:13	90
15:13	88
16:13	91
17:13	90
18:13	94
19:13	89
20:13	87
21:13	98
22:13	98
23:13	98
0:13	98
1:13	90
2:13	89
3:13	90
4:13	87
5:13	81
6:13	0
7:13	0
8:13	0
9:13	0
10:13	0
11:13	0
12:13	0
13:13	0
14:13	0
15:13	0
16:13	0
17:13	0
18:13	0
19:13	0
20:13	0
21:13	0
22:13	0
23:13	0
0:13	0
1:13	0
2:13	0
3:13	0
4:13	0
5:13	0
6:13	0
7:13	0
8:13	0
9:13	0
10:13	0
11:13	0
12:13	0
13:13	0
14:13	0
15:13	0
16:13	0
17:13	0
18:13	0
19:13	0
20:13	0
21:13	0
22:13	0
23:13	0
0:13	0
1:13	0
2:13	0
3:13	0
4:13	0
5:13	0
6:13	0
7:13	0
8:13	0
9:13	0
10:13	0
11:13	0
12:13	0
13:13	86
14:13	85
15:13	86
16:13	86
17:13	85
18:13	86
19:13	86
20:13	85
21:13	84
22:13	104
23:13	103
0:13	104
1:13	102
2:13	102
3:13	105
4:13	105
5:13	107
6:13	108
7:13	106
8:13	106
9:13	106
10:13	106
11:13	107
12:13	106
13:13	104
14:13	106
15:13	102
16:13	106
17:13	111
18:13	108
19:13	103
20:13	104
21:13	107
22:13	106
23:13	103
0:13	105
1:13	105
2:13	107
3:13	103
4:13	105
5:13	107
6:13	103
7:13	105
8:13	104
9:13	104
10:13	106
11:13	105
12:13	105
13:13	104
14:13	103
15:13	101
16:13	104
17:13	102
18:13	102
19:13	101
20:13	100
21:13	99
22:13	97
23:13	98
0:13	101
1:13	99
2:13	96
3:13	100
4:13	99
5:13	99
6:13	93
7:13	91
8:13	93
9:13	93
10:13	93
11:13	91
12:13	87
13:13	82
14:13	84
15:13	83
16:13	82
17:13	74
18:13	71
19:13	73
20:13	0
21:13	0
22:13	0
23:13	0
0:13	0
1:13	0
2:13	0
3:13	0
4:13	0
5:13	0
6:13	0
7:13	0
8:13	0
9:13	0
10:13	0
11:13	0
12:13	0
13:13	0
14:13	0
15:13	0
16:13	0
17:13	0
18:13	0
19:13	0
20:13	0
21:13	0
22:13	0
23:13	0
0:13	0
1:13	0
2:13	0
3:13	0
4:13	0
5:13	0
6:13	0
7:13	0
8:13	0
9:13	0
10:13	0
11:13	0
12:13	0
13:13	0
14:13	0
15:13	0
16:13	0
17:13	0
18:13	0
19:13	0
20:13	0
21:13	0
22:13	0
23:13	0
0:13	0
1:13	0
2:13	0
3:13	0
4:13	0
5:13	0
6:13	0
7:13	0
8:13	0
9:13	0
10:13	0
11:13	0
12:13	0
13:13	0
14:13	0
15:13	0
16:13	0
17:13	0
18:13	0
19:13	0
20:13	0
21:13	0
22:13	0
23:13	0
0:13	0
1:13	0
2:13	0
3:13	0
4:13	0
5:13	0
6:13	0
7:13	0
8:13	0
9:13	0
10:13	0
11:13	0
12:13	0
13:13	0
14:13	0
15:13	0
16:13	0
17:13	0
18:13	0
19:13	0
20:13	0
21:13	0
22:13	0
23:13	0
0:13	0
1:13	0
2:13	0
3:13	0
4:13	0
5:13	0
6:13	0
7:13	0
8:13	0
9:13	0
10:13	0
11:13	0
12:13	0
13:13	0
14:13	0
15:13	0
16:13	0
17:13	0
18:13	0
19:13	0
20:13	0
21:13	0
22:13	0
23:13	0
0:13	0
1:13	0
2:13	0
3:13	0
4:13	0
5:13	0
6:13	0
7:13	0
8:13	0
9:13	0
10:13	0
11:13	0
12:13	0
13:13	0
14:13	0
15:13	0
16:13	0
17:13	0
18:13	0
19:13	73
20:13	74
21:13	72
22:13	73
23:13	73
0:13	74
1:13	74
2:13	74
3:13	74
4:13	75
5:13	75
6:13	73
7:13	74
8:13	73
9:13	74
10:13	75
11:13	74
12:13	73
13:13	73
14:13	72
15:13	72
16:13	73
17:13	72
18:13	71
19:13	70
20:13	71
21:13	74
22:13	74
23:13	71
0:13	73
1:13	74
2:13	73
3:13	72
4:13	73
5:13	75
6:13	76
7:13	75
8:13	69
9:13	73
10:13	73
11:13	73
12:13	73
13:13	73
14:13	73
15:13	73
16:13	75
17:13	74
18:13	73
19:13	74
20:13	73
21:13	74
22:13	75
23:13	75
0:13	75
1:13	73
2:13	72
3:13	71
4:13	72
5:13	73
6:13	71
7:13	72
8:13	72
9:13	73
10:13	71
11:13	72
12:13	74
13:13	75
14:13	75
15:13	77
16:13	76
17:13	76
18:13	72
19:13	0
20:13	0
21:13	0
22:13	68
23:13	71
0:13	75
1:13	67
2:13	61
3:13	71
4:13	73
5:13	71
6:13	72
7:13	70
8:13	0
9:13	0
10:13	0
11:13	0
12:13	0
13:13	0
14:13	0
15:13	0
16:13	0
17:13	0
18:13	0
19:13	0
20:13	0
21:13	0
22:13	0
23:13	0
0:13	0
1:13	0
2:13	0
3:13	0
4:13	0
5:13	0
6:13	0
7:13	0
8:13	0
9:13	0
10:13	0
11:13	0
12:13	0
13:13	0
14:13	0
15:13	0
16:13	0
17:13	0
18:13	0
19:13	0
20:13	0
21:13	0
22:13	0
23:13	0
0:13	0
1:13	0
2:13	0
3:13	0
4:13	0
5:13	0
6:13	0
7:13	0
8:13	0
9:13	0
10:13	0
11:13	0
12:13	0
13:13	0
14:13	0
15:13	0
16:13	0
17:13	0
18:13	0
19:13	0
20:13	0
21:13	0
22:13	0
23:13	0
0:13	0
1:13	72
2:13	71
3:13	73
4:13	75
5:13	74
6:13	76
7:13	73
8:13	75
9:13	75
10:13	74
11:13	67
12:13	0
13:13	0
14:13	0
15:13	0
16:13	0
17:13	0
18:13	0
19:13	0
20:13	0
21:13	0
22:13	0
23:13	0
0:13	0
1:13	0
2:13	0
3:13	0
4:13	0
5:13	0
6:13	0
7:13	0
8:13	0
9:13	0
10:13	0
11:13	0
12:13	0
13:13	0
14:13	0
15:13	0
16:13	0
17:13	0
18:13	0
19:13	0
20:13	0
21:13	0
22:13	0
23:13	0
0:13	0
1:13	0
2:13	0
3:13	0
4:13	0
5:13	71
6:13	68
7:13	72
8:13	74
9:13	71
10:13	72
11:13	72
12:13	70
13:13	73
14:13	75
15:13	71
16:13	74
17:13	73
18:13	74
19:13	75
20:13	72
21:13	73
22:13	70
23:13	72
0:13	73
1:13	72
2:13	72
3:13	73
4:13	74
5:13	73
6:13	75
7:13	73
8:13	73
9:13	74
10:13	71
11:13	73
12:13	70
13:13	73
14:13	71
15:13	73
16:13	73
17:13	73
18:13	70
19:13	73
20:13	73
21:13	74
22:13	72
23:13	73
0:13	74
1:13	76
2:13	72
3:13	72
4:13	73
5:13	69
6:13	72
7:13	72
8:13	73
9:13	74
10:13	72
11:13	72
12:13	71
13:13	70
14:13	73
15:13	76
16:13	75
17:13	72
18:13	73
19:13	74
20:13	74
21:13	74
22:13	73
23:13	74
0:13	74
1:13	74
2:13	74
3:13	75
4:13	75
5:13	76
6:13	72
7:13	74
8:13	76
9:13	74
10:13	74
11:13	75
12:13	66
13:13	78
14:13	106
15:13	108
16:13	107
17:13	108
18:13	108
19:13	109
20:13	105
21:13	105
22:13	101
23:13	107
0:13	103
1:13	102
2:13	101
3:13	102
4:13	100
5:13	101
6:13	102
7:13	84
8:13	0
9:13	0
10:13	0
11:13	0
12:13	0
13:13	0
14:13	0
15:13	0
16:13	0
17:13	0
18:13	0
19:13	0
20:13	0
21:13	0
22:13	0
23:13	0
0:13	0
1:13	0
2:13	0
3:13	0
4:13	0
5:13	0
6:13	0
7:13	0
8:13	0
9:13	0
10:13	0
11:13	0
12:13	0
13:13	0
14:13	0
15:13	0
16:13	75
17:13	83
18:13	101
19:13	100
20:13	101
21:13	99
22:13	98
23:13	100
0:13	97
1:13	98
2:13	100
3:13	104
4:13	107
5:13	100
6:13	104
7:13	101
8:13	101
9:13	104
10:13	104
11:13	103
12:13	102
13:13	102
14:13	102
15:13	103
16:13	102
17:13	100
18:13	105
19:13	104
20:13	101
21:13	100
22:13	102
23:13	101
0:13	103
1:13	105
2:13	104
3:13	105
4:13	101
5:13	105
6:13	106
7:13	106
8:13	104
9:13	102
10:13	107
11:13	106
12:13	103
13:13	103
14:13	102
15:13	98
16:13	101
17:13	103
18:13	101
19:13	102
20:13	103
21:13	104
22:13	106
23:13	106
0:13	105
1:13	105
2:13	101
3:13	97
4:13	102
5:13	105
6:13	103
7:13	106
8:13	103
9:13	107
10:13	105
11:13	108
12:13	103
13:13	105
14:13	104
15:13	101
16:13	85
17:13	0
18:13	0
19:13	0
20:13	0
21:13	0
22:13	0
23:13	0
0:13	0
1:13	0
2:13	0
3:13	0
4:13	0
5:13	0
6:13	0
7:13	0
8:13	0
9:13	0
10:13	100
11:13	97
12:13	91
13:13	88
14:13	103
15:13	102
16:13	102
17:13	102
18:13	101
19:13	101
20:13	102
21:13	91
22:13	69
23:13	73
0:13	79
1:13	76
2:13	81
3:13	74
4:13	80
5:13	78
6:13	76
7:13	76
8:13	75
9:13	75
10:13	80
11:13	73
12:13	78
13:13	80
14:13	79
15:13	78
16:13	71
17:13	76
18:13	70
19:13	78
20:13	76
21:13	0
22:13	0
23:13	0
0:13	0
1:13	0
2:13	0
3:13	0
4:13	96
5:13	98
6:13	96
7:13	93
8:13	107
9:13	105
10:13	97
11:13	0
12:13	0
13:13	0
14:13	0
15:13	0
16:13	0
17:13	0
18:13	0
19:13	0
20:13	0
21:13	0
22:13	0
23:13	103
0:13	101
1:13	103
2:13	101
3:13	99
4:13	103
5:13	105
6:13	103
7:13	106
8:13	103
9:13	101
10:13	106
11:13	101
12:13	111
13:13	90
14:13	71
15:13	74
16:13	70
17:13	77
18:13	103
19:13	105
20:13	103
21:13	106
22:13	106
23:13	108
0:13	108
1:13	106
2:13	105
3:13	104
4:13	106
5:13	104
6:13	108
7:13	107
8:13	106
9:13	98
10:13	70
11:13	0
12:13	0
13:13	0
14:13	0
15:13	0
16:13	0
17:13	0
18:13	0
19:13	0
20:13	0
21:13	0
22:13	0
23:13	0
0:13	0
1:13	0
2:13	71
3:13	75
4:13	74
5:13	71
6:13	96
7:13	90
8:13	94
9:13	87
10:13	0
11:13	0
12:13	0
13:13	0
14:13	0
15:13	0
16:13	0
17:13	93
18:13	87
19:13	88
20:13	87
21:13	67
22:13	94
23:13	99
0:13	101
1:13	104
2:13	105
3:13	107
4:13	98
5:13	104
6:13	101
7:13	104
8:13	104
9:13	104
10:13	103
11:13	103
12:13	103
13:13	103
14:13	104
15:13	101
16:13	103
17:13	98
18:13	99
19:13	95
20:13	98
21:13	95
22:13	101
23:13	99
0:13	101
1:13	99
2:13	101
3:13	95
4:13	102
5:13	93
6:13	100
7:13	99
8:13	101
9:13	99
10:13	99
11:13	97
12:13	99
13:13	93
14:13	100
15:13	99
16:13	104
17:13	97
18:13	102
19:13	101
20:13	102
21:13	102
22:13	100
23:13	100
0:13	95
1:13	95
2:13	100
3:13	101
4:13	100
5:13	98
6:13	101
7:13	100
8:13	102
9:13	100
10:13	104
11:13	104
12:13	104
13:13	102
14:13	103
15:13	107
16:13	104
17:13	98
18:13	88
19:13	94
20:13	102
21:13	94
22:13	0
23:13	1
0:13	0
1:13	0
2:13	0
3:13	0
4:13	0
5:13	0
6:13	0
7:13	0
8:13	0
9:13	0
10:13	0
11:13	0
12:13	0
13:13	0
14:13	0
15:13	0
16:13	0
17:13	0
18:13	0
19:13	0
20:13	0
21:13	0
22:13	0
23:13	0
0:13	0
1:13	0
2:13	0
3:13	0
4:13	0
5:13	0
6:13	0
7:13	0
8:13	0
9:13	0
10:13	0
11:13	0
12:13	0
13:13	0
14:13	0
15:13	0
16:13	0
17:13	0
18:13	0
19:13	0
20:13	0
21:13	0
22:13	0
23:13	0
0:13	0
1:13	0
2:13	0
3:13	0
4:13	0
5:13	0
6:13	0
7:13	0
8:13	0
9:13	0
10:13	99
11:13	98
12:13	100
13:13	98
14:13	99
15:13	99
16:13	98
17:13	98
18:13	100
19:13	100
20:13	101
21:13	100
22:13	99
23:13	100
0:13	96
1:13	98
2:13	99
3:13	100
4:13	98
5:13	99
6:13	100
7:13	98
8:13	98
9:13	97
10:13	101
11:13	113
12:13	109
13:13	108
14:13	109
15:13	111
16:13	108
17:13	107
18:13	109
19:13	112
20:13	109
21:13	107
22:13	110
23:13	107
0:13	110
1:13	113
2:13	108
3:13	108
4:13	108
5:13	111
6:13	107
7:13	108
8:13	108
9:13	100
10:13	98
11:13	98
12:13	100
13:13	98
14:13	100
15:13	99
16:13	98
17:13	98
18:13	99
19:13	99
20:13	100
21:13	100
22:13	100
23:13	106
0:13	103
1:13	96
2:13	85
3:13	86
4:13	84
5:13	85
6:13	84
7:13	89
8:13	91
9:13	89
10:13	87
11:13	75
12:13	74
13:13	66
14:13	0
15:13	0
16:13	0
17:13	0
18:13	0
19:13	0
20:13	0
21:13	0
22:13	0
23:13	0
0:13	0
1:13	0
2:13	0
3:13	0
4:13	0
5:13	0
6:13	0
7:13	0
8:13	0
9:13	0
10:13	0
11:13	0
12:13	0
13:13	0
14:13	0
15:13	0
16:13	0
17:13	0
18:13	0
19:13	0
20:13	0
21:13	0
22:13	0
23:13	0
0:13	0
1:13	0
2:13	0
3:13	0
4:13	0
5:13	0
6:13	0
7:13	91
8:13	94
9:13	81
10:13	80
11:13	80
12:13	81
13:13	81
14:13	88
15:13	97
16:13	99
17:13	98
18:13	96
19:13	97
20:13	99
21:13	99
22:13	97
23:13	98
0:13	96
1:13	99
2:13	98
3:13	101
4:13	100
5:13	100
6:13	100
7:13	99
8:13	98
9:13	98
10:13	97
11:13	99
12:13	101
13:13	100
14:13	98
15:13	86
16:13	84
17:13	88
18:13	88
19:13	85
20:13	88
21:13	89
22:13	89
23:13	88
0:13	88
1:13	89
2:13	89
3:13	88
4:13	87
5:13	86
6:13	85
7:13	89
8:13	88
9:13	88
10:13	88
11:13	78
12:13	78
13:13	76
14:13	75
15:13	77
16:13	79
17:13	76
18:13	77
19:13	78
20:13	78
21:13	78
22:13	77
23:13	76
0:13	86
1:13	100
2:13	90
3:13	86
4:13	86
5:13	86
6:13	83
7:13	84
8:13	73
9:13	73
10:13	66
11:13	0
12:13	0
13:13	0
14:13	0
15:13	0
16:13	0
17:13	0
18:13	0
19:13	0
20:13	0
21:13	0
22:13	0
23:13	0
0:13	0
1:13	0
2:13	0
3:13	0
4:13	0
5:13	0
6:13	0
7:13	0
8:13	0
9:13	0
10:13	0
11:13	0
12:13	0
13:13	0
14:13	0
15:13	0
16:13	0
17:13	0
18:13	0
19:13	0
20:13	0
21:13	0
22:13	0
23:13	0
0:13	0
1:13	0
2:13	0
3:13	0
4:13	0
5:13	0
6:13	0
7:13	0
8:13	0
9:13	0
10:13	0
11:13	0
12:13	0
13:13	0
14:13	0
15:13	0
